audio_path,text,processed_path
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I do not have time to go with you I am playing cricket (10).wav,i do not have time to go with you i am playing cricket (10),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I do not have time to go with you I am playing cricket (10).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/in the winter when it is not his slowly takes a short walk in the open air reached.wav,in the winter when it is not his slowly takes a short walk in the open air reached,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it is not his slowly takes a short walk in the open air reached.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family (112).wav,i love my family and in the future i want to make my family (112),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (112).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives all fruits vegetables and grains.wav,nature gives all fruits vegetables and grains,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives all fruits vegetables and grains.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I do not have time to go with you I am playing cricket (1).wav,i do not have time to go with you i am playing cricket (1),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I do not have time to go with you I am playing cricket (1).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/in the winter when it's nose is slowly takes a short walk in the open air each.wav,in the winter when it's nose is slowly takes a short walk in the open air each,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it's nose is slowly takes a short walk in the open air each.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I don't have time to go with your playing cricket.wav,i don't have time to go with your playing cricket,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with your playing cricket.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/dog eats bones Mike likes bike Isha wants a book Adams play basket.wav,dog eats bones mike likes bike isha wants a book adams play basket,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/dog eats bones Mike likes bike Isha wants a book Adams play basket.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/Dog eat bones Mike likes bike Elsa want a book Adam + basket.wav,dog eat bones mike likes bike elsa want a book adam + basket,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/Dog eat bones Mike likes bike Elsa want a book Adam + basket.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I don't have time to go with you I am playing cricket (91).wav,i don't have time to go with you i am playing cricket (91),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (91).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and end in the future I want to make them make my family Pro.wav,i love my family and end in the future i want to make them make my family pro,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and end in the future I want to make them make my family Pro.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives us fruits vegetables and grains to (5).wav,nature gives us fruits vegetables and grains to (5),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains to (5).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/dog headphones Mikes like bites Elsa want a book Adam place basket.wav,dog headphones mikes like bites elsa want a book adam place basket,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/dog headphones Mikes like bites Elsa want a book Adam place basket.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/dog breed Birds might like bikes essay on the book and I'm place basket.wav,dog breed birds might like bikes essay on the book and i'm place basket,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/dog breed Birds might like bikes essay on the book and I'm place basket.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family (123).wav,i love my family and in the future i want to make my family (123),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (123).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives fruits vegetables and grains to.wav,nature gives fruits vegetables and grains to,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives fruits vegetables and grains to.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/latest fruits vegetables and grains to.wav,latest fruits vegetables and grains to,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/latest fruits vegetables and grains to.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and Hindi future I want to make my family.wav,i love my family and hindi future i want to make my family,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and Hindi future I want to make my family.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/in the winter when it snows is slowly takes a short walk in the open air (6).wav,in the winter when it snows is slowly takes a short walk in the open air (6),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it snows is slowly takes a short walk in the open air (6).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives a fruits vegetables and grains (3).wav,nature gives a fruits vegetables and grains (3),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives a fruits vegetables and grains (3).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/Allama family and in the future I want to make my family.wav,allama family and in the future i want to make my family,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/Allama family and in the future I want to make my family.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/the boy is saying where are you frog.wav,the boy is saying where are you frog,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/the boy is saying where are you frog.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family (97).wav,i love my family and in the future i want to make my family (97),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (97).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/Dog eat bone smile likes bikes Elsa wants a book Adam place basket.wav,dog eat bone smile likes bikes elsa wants a book adam place basket,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/Dog eat bone smile likes bikes Elsa wants a book Adam place basket.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/moment and arrived at the bus station early but weighted until the bus.wav,moment and arrived at the bus station early but weighted until the bus,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/moment and arrived at the bus station early but weighted until the bus.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/dog eats bones Mike likes bikes Elsa wants a book Adam place basket.wav,dog eats bones mike likes bikes elsa wants a book adam place basket,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/dog eats bones Mike likes bikes Elsa wants a book Adam place basket.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives us fruits vegetables and grains to eat (8).wav,nature gives us fruits vegetables and grains to eat (8),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains to eat (8).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/in the winter when it snows she slowly takes a short walk in the open air each day.wav,in the winter when it snows she slowly takes a short walk in the open air each day,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it snows she slowly takes a short walk in the open air each day.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/in the winter when it snows he slowly takes a short walk in the open air each day (2).wav,in the winter when it snows he slowly takes a short walk in the open air each day (2),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it snows he slowly takes a short walk in the open air each day (2).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I don't have time to go with you I am playing cricket (90).wav,i don't have time to go with you i am playing cricket (90),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (90).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/mum and dad arrived at the bus station early but painted until the bus game.wav,mum and dad arrived at the bus station early but painted until the bus game,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad arrived at the bus station early but painted until the bus game.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/in the winter when it shows his slowly takes a short walk in the open a rich.wav,in the winter when it shows his slowly takes a short walk in the open a rich,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it shows his slowly takes a short walk in the open a rich.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives us fruits vegetables and grains to (58).wav,nature gives us fruits vegetables and grains to (58),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains to (58).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/darkseid bones Michael Jackson.wav,darkseid bones michael jackson,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/darkseid bones Michael Jackson.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family (48).wav,i love my family and in the future i want to make my family (48),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (48).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/in the winter when it's not his slowly takes a shot in the open air each day.wav,in the winter when it's not his slowly takes a shot in the open air each day,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it's not his slowly takes a shot in the open air each day.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and and in the future I want to make my family proud (2).wav,i love my family and and in the future i want to make my family proud (2),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and and in the future I want to make my family proud (2).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/in the winter when it's not he slowly takes a short walk in the open a rich.wav,in the winter when it's not he slowly takes a short walk in the open a rich,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it's not he slowly takes a short walk in the open a rich.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/meesho respect and love all members of the.wav,meesho respect and love all members of the,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/meesho respect and love all members of the.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/mum and dad at the bus station early but waited until the bus.wav,mum and dad at the bus station early but waited until the bus,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad at the bus station early but waited until the bus.wav
