audio_path,transcription,duration
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (147).wav,I love my family and in the future I want to make my family,4.922625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to eat (11).wav,nature gives us fruits vegetables and grains to eat,3.4365625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/the boy is looking at the frog.wav,the boy is looking at the frog,6.029875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I went to make my family proud (3).wav,I love my family and in the future I went to make my family proud,8.0805625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad average at the bus station early but weighted and enter the bus game.wav,mum and dad average at the bus station early but weighted and enter the bus game,9.47375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/and then the boy is mad.wav,and then the boy is mad,2.9665625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I do not have time to go with you I am playing cricket (19).wav,I do not have time to go with you I am playing cricket,5.2941875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (171).wav,I love my family and in the future I want to make my family,5.4799375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it snows he always takes a short walk in the open air each.wav,in the winter when it snows he always takes a short walk in the open air each,5.7585625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it's not his slowly takes a short walk in the open age.wav,in the winter when it's not his slowly takes a short walk in the open age,9.10225
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (219).wav,I don't have time to go with you I am playing cricket,3.6223125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (198).wav,I love my family and in the future I want to make my family,4.551125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/method gives us fruit vegetables and gra.wav,method gives us fruit vegetables and gra,4.2725
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (104).wav,I don't have time to go with you I am playing cricket,3.9938125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad allowed at the bus station early but waited until the bus.wav,mum and dad allowed at the bus station early but waited until the bus,6.966
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/natural gas carrying as our mother is always sweet like.wav,natural gas carrying as our mother is always sweet like,5.3870625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it's not he slowly takes a short walk in the open a rich.wav,in the winter when it's not he slowly takes a short walk in the open a rich,6.78025
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love you and I am in the future I want to make my family.wav,I love you and I am in the future I want to make my family,10.031
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I do not have time to go with you I am playing cricket (26).wav,I do not have time to go with you I am playing cricket,4.08675
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (37).wav,I love my family and in the future I want to make my family,5.7585625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives fruits vegetables and grains (5).wav,nature gives fruits vegetables and grains,5.5728125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and I future I want to make a make my family proud.wav,I love my family and I future I want to make a make my family proud,6.4086875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad arrived at the bus station early but waited until the bus (12).wav,mum and dad arrived at the bus station early but waited until the bus,8.3591875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad arrived at the bus station early but weighted until the (1).wav,mum and dad arrived at the bus station early but weighted until the,8.1734375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it snows his lower it takes a short walk in the open air.wav,in the winter when it snows his lower it takes a short walk in the open air,5.8514375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to take I want to make my family Pro.wav,I love my family and in the future I want to take I want to make my family Pro,6.1300625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (129).wav,I love my family and in the future I want to make my family,4.365375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains (20).wav,nature gives us fruits vegetables and grains,4.45825
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (181).wav,I love my family and in the future I want to make my family,4.644
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/and they was in the water and they was wet .wav,and they was in the water and they was wet,6.8528125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (190).wav,I don't have time to go with you I am playing cricket,5.3870625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (34).wav,I don't have time to go with you I am playing cricket,4.179625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/he he wake up.wav,he he wake up,1.8598125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and.wav,nature gives us fruits vegetables and,3.6223125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad arrived at the bus station early but better until the bus game.wav,mum and dad arrived at the bus station early but better until the bus game,6.78025
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad and the bus station nearly by but waited until the bus game.wav,mum and dad and the bus station nearly by but waited until the bus game,8.9165
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to time to go with you I am playing cricket.wav,I don't have time to time to go with you I am playing cricket,5.0155
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to (53).wav,nature gives us fruits vegetables and grains to,3.9938125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/Dog eat bones Mike likes bike Elsa want a book Adam + basket.wav,Dog eat bones Mike likes bike Elsa want a book Adam + basket,10.4025625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/Dog Dog eat bone Mike likes bike Elsa wants book Adams play basketball.wav,Dog Dog eat bone Mike likes bike Elsa wants book Adams play basketball,7.7090625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (230).wav,I love my family and in the future I want to make my family,5.3870625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (80).wav,I don't have time to go with you I am playing cricket,5.20125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't I don't have time to go with you I am playing (1).wav,I don't I don't have time to go with you I am playing,6.3158125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have to go with you I playing cricket.wav,I don't have to go with you I playing cricket,5.0155
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (115).wav,I love my family and in the future I want to make my family,7.7090625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (217).wav,I don't have time to go with you I am playing cricket,3.7151875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (124).wav,I don't have time to go with you I am playing cricket,3.5294375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and brain Street.wav,nature gives us fruits vegetables and brain Street,3.9009375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/when he's in water and he's like byyyyeeee .wav,when he's in water and he's like byyyyeeee,2.787625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to (7).wav,nature gives us fruits vegetables and grains to,3.4365625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it snows is slowly takes a short walk in the open air each (6).wav,in the winter when it snows is slowly takes a short walk in the open air each,5.4799375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (101).wav,I love my family and in the future I want to make my family,6.1300625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (214).wav,I love my family and in the future I want to make my family,5.3870625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it's nose is slowly takes a short walk in the open air each.wav,in the winter when it's nose is slowly takes a short walk in the open air each,6.501625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives all fruits vegetables and grains.wav,nature gives all fruits vegetables and grains,3.0650625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/the boy holded the dog .wav,the boy holded the dog,3.5128125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/and the dog was running away .wav,and the dog was running away,4.6405625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and and in the future I want to make my family proud (2).wav,I love my family and and in the future I want to make my family proud,9.380875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/Dog eat bones Mike Like bikes Elsa wants a book Adam place basket (1).wav,Dog eat bones Mike Like bikes Elsa wants a book Adam place basket,6.4086875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter in its no he also takes a short walk in the open air each day.wav,in the winter in its no he also takes a short walk in the open air each day,9.380875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains (16).wav,nature gives us fruits vegetables and grains,3.9009375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/dog cheat codes Mike Like bikes Elsa wants a book Adam place basket.wav,dog cheat codes Mike Like bikes Elsa wants a book Adam place basket,4.736875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (172).wav,I love my family and in the future I want to make my family,4.922625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grain (1).wav,nature gives us fruits vegetables and grain,4.365375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and then the future I want to make a family.wav,I love my family and then the future I want to make a family,5.4799375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/major gives us fruits vegetables and grains to eat (3).wav,major gives us fruits vegetables and grains to eat,4.08675
